City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Pollution
Hyderabad,18-06-2017,23.5625,33.71,7.04,15.24,6.91,4.9,0.17,4.33,54.45,0.06,0.9,0.52,0
Hyderabad,19-06-2017,12.275,18.66,7.27,11.6,5.97,9.89,0.17,3.95,40.17,0.02,0.58,0.26,0
Hyderabad,20-06-2017,16.0775,23.73,7.42,12.26,6.26,5.71,0.14,3.67,39.37,0,0.3,0.05,0
Hyderabad,21-06-2017,20.4725,29.59,7.47,14.39,6.86,4.72,0.14,11.12,37.42,0,0.27,0.1,0
Hyderabad,22-06-2017,27.65,39.16,11.21,18,9.3,4.94,0.16,4.17,27.54,0.12,1.53,0.48,0
Hyderabad,23-06-2017,26.4725,37.59,8.5,15.64,8.41,5.32,0.18,5.22,29.81,0.08,1.11,0.31,0
Hyderabad,24-06-2017,27.8525,39.43,9.06,11.31,6.69,4.9,0.16,5.26,34.33,0,0.37,0.16,0
Hyderabad,25-06-2017,26.5175,37.65,7.56,13.1,6.56,4.48,0.15,5.17,35.59,0.07,0.54,0.03,0
Hyderabad,26-06-2017,27.3725,38.79,7.45,10.8,5.9,4.3,0.14,5.22,33.43,0,0.18,0,0
Hyderabad,27-06-2017,25.535,36.34,7.7,11.63,5.34,3.92,0.09,5.31,31.88,0,0.22,0.01,0
Hyderabad,28-06-2017,20.1275,29.13,6.69,14.13,5.9,3.78,0.09,13.04,31.16,0,0.27,0.01,0
Hyderabad,29-06-2017,27.875,39.46,7.44,12.42,6.26,3.53,0.18,5.66,32.42,0.02,0.24,0.02,0
Hyderabad,30-06-2017,38.435,53.54,7.23,11.15,5.9,3.45,0.14,5.22,33.21,0.14,0.58,0.38,0
Hyderabad,01-07-2017,30.2,42.56,8.77,12.28,6.83,3.54,0.14,3.86,32.5,0.06,0.35,0.1,0
Hyderabad,02-07-2017,26.675,37.86,7.21,11.87,6.08,3.36,0.13,6.13,31.55,0.03,0.34,0.01,0
Hyderabad,03-07-2017,33.2975,46.69,12.34,13.33,9.32,3.46,0.17,6.91,32.11,0.1,0.52,0.55,0
Hyderabad,04-07-2017,34.7675,48.65,7.46,13.28,6.56,3.57,0.15,13.54,29.3,0.07,0.45,0.18,0
Hyderabad,05-07-2017,26.03,37,7.39,12.88,6.43,3.23,0.16,13.72,30.35,0.1,0.69,0.23,0
Hyderabad,06-07-2017,32.0525,45.03,7.62,14.12,6.91,3.63,0.18,7.07,29.56,0.24,1.26,5.74,0
Hyderabad,07-07-2017,30.89,43.48,8.25,16.09,7.86,4.21,0.17,5.99,30.48,0.25,1.33,2.26,0
Hyderabad,08-07-2017,39.7325,55.27,7.48,15.37,7.12,5,0.15,6.05,34.11,0.18,1.26,1.05,0
Hyderabad,09-07-2017,33.8825,47.47,7.34,14.82,6.92,4.05,0.16,6.71,32.87,0.12,1.01,0.67,0
Hyderabad,10-07-2017,28.235,39.94,7.91,17.03,7.62,8.73,0.19,7.42,29.39,0.38,1.83,1.27,0
Hyderabad,11-07-2017,42.6275,59.13,8.31,16.31,7.71,4.66,0.16,6.56,26.9,0.44,2.66,2.42,0
Hyderabad,12-07-2017,33.7175,47.25,7.8,15.3,7.23,5.08,0.15,5.86,29.41,0.27,2.28,0.54,0
Hyderabad,13-07-2017,30.47,42.92,7.93,12.53,6.55,4.91,0.17,5.98,28.55,0.17,1.95,0.42,0
Hyderabad,14-07-2017,24.575,35.06,8.34,13.56,6.99,4.76,0.14,5.01,27.6,0.09,1.21,0.57,0
Hyderabad,15-07-2017,45.875,63.46,7.95,11.48,6.15,6.42,0.14,6.85,29.24,0.01,0.46,0.24,0
Hyderabad,16-07-2017,23.8175,34.05,6.76,8.45,4.41,25.84,0.17,6.48,34.63,0.01,0.76,0.06,0
Hyderabad,17-07-2017,18.815,27.38,6.78,12.06,5.95,18.71,0.16,4.3,31.84,0.24,4,0.66,0
Hyderabad,18-07-2017,11.9075,18.17,5.28,10.62,4.97,5.02,0.15,2.97,26.27,0.04,0.47,0.19,0
Hyderabad,19-07-2017,9.14,14.48,5.47,12.4,5.52,4.38,0.15,3.27,25,0.05,0.46,0.15,0
Hyderabad,20-07-2017,10.8875,16.81,5.06,9.5,4.58,4.54,0.14,3.09,26.17,0.03,0.58,0.07,0
Hyderabad,21-07-2017,24.275,34.66,5.01,9.71,4.57,4.26,0.15,4.23,28.25,0.03,1,0.14,0
Hyderabad,22-07-2017,38.225,53.26,3.28,10.08,4.21,4.02,0.15,5.05,29.49,0.01,0.49,0.06,0
Hyderabad,23-07-2017,48.35,66.76,4.89,11.72,5.1,3.86,0.15,2.96,31.42,0.01,0.37,0.04,0
Hyderabad,24-07-2017,37.505,52.3,5.29,12.84,5.46,6.52,0.15,4.5,29.9,0.04,0.69,0.09,0
Hyderabad,25-07-2017,40.7375,56.61,5.28,10.9,5.85,10.26,0.17,4.66,25.83,0.02,0.87,0.29,0
Hyderabad,26-07-2017,44.33,61.4,4.27,12.98,5.39,8.11,0.18,4.65,28.42,0.05,0.95,1.6,0
Hyderabad,27-07-2017,35.03,49,5.51,13.97,5.99,4.87,0.16,6.12,28.62,0.04,0.88,0.59,0
Hyderabad,28-07-2017,29.5925,41.75,9.44,14.04,7.7,5.12,0.17,3.6,26.67,0.1,0.96,0.71,0
Hyderabad,29-07-2017,34.025,47.66,7.99,14.93,8.08,4.83,0.17,4.23,29.08,0.26,1.63,1.11,0
Hyderabad,30-07-2017,43.4,60.16,8.1,16.64,9.26,5.66,0.2,5.83,27.97,0.42,3.43,1.34,0
Hyderabad,31-07-2017,41.3825,57.47,7.22,18.87,10.08,5.48,0.21,5.04,28.83,0.97,5.05,2.84,0
Hyderabad,01-08-2017,35.48,49.6,6.08,17,8.77,5.26,0.21,5.57,27.81,0.34,4.08,2.65,0
Hyderabad,02-08-2017,39.4025,54.83,5.31,13.74,5.93,5.69,0.2,10.67,26.03,0.28,2.23,0.88,0
Hyderabad,03-08-2017,24.005,34.3,5.24,10.34,4.8,8.63,0.17,5.77,22.38,0.09,1.32,0.18,0
Hyderabad,04-08-2017,31.9925,44.95,8.9,18.12,8.43,7.5,0.17,5.55,24.55,0.38,1.86,0.43,0
Hyderabad,05-08-2017,46.9325,64.87,8.67,20.12,8.91,7.81,0.18,6.57,27.34,0.4,3.04,1.11,0
Hyderabad,06-08-2017,58.7075,80.57,8.85,22.47,9.57,8.34,0.17,14.85,28.27,0.38,2.36,0.49,0
Hyderabad,07-08-2017,59.0975,81.09,9.46,21.64,9.62,8.4,0.23,4.69,25.05,1.45,6.23,1.63,0
Hyderabad,08-08-2017,49.52,68.32,9.91,19.65,8.13,11.54,0.22,6.76,24.75,2.01,8.55,2.74,0
Hyderabad,09-08-2017,30.8675,43.45,8.32,16.75,6.94,8.63,0.27,3.85,25.82,1.43,7.29,0.88,0
Hyderabad,10-08-2017,22.9775,32.93,7.46,11.51,5.8,7.58,0.19,5.41,23.33,0.4,2.62,0.38,0
Hyderabad,11-08-2017,32.0075,44.97,11.98,15.61,9.04,6.9,0.24,6.22,32.72,0.63,3.36,0.87,0
Hyderabad,12-08-2017,25.3775,36.13,9.48,14.19,8.64,6.12,0.25,5.1,32.06,0.28,1.92,0.71,0
Hyderabad,13-08-2017,26.675,37.86,9.71,15.64,9.5,6.28,0.22,4.33,26.67,0.54,2.16,0.41,0
Hyderabad,14-08-2017,28.46,40.24,8.48,14.29,7.96,6.99,0.23,5.62,29.5,0.79,4.63,1.13,0
Hyderabad,15-08-2017,31.385,44.14,8.25,13.37,8.5,4.82,0.22,5.23,28.81,0.64,4.55,0.74,0
Hyderabad,16-08-2017,40.4075,56.17,7.78,12.73,6.88,4.92,0.18,4.97,32.41,0.41,2.13,0.84,0
Hyderabad,17-08-2017,55.2875,76.01,7.96,15.13,7.23,6,0.17,5.32,32.76,0.37,2.16,0.99,0
Hyderabad,18-08-2017,58.4525,80.23,8.15,16.09,7.37,5.61,0.17,4.95,29.62,0.37,2.31,1.15,0
Hyderabad,19-08-2017,25.6775,36.53,7.61,11.78,5.8,5.09,0.12,4.84,32.33,0.05,0.82,0.34,0
Hyderabad,20-08-2017,6.185,10.54,6.9,8.85,5.15,4.45,0.15,4.18,37.5,0,0.4,0.09,0
Hyderabad,21-08-2017,17.93,26.2,5.41,11.31,5.21,4.27,0.16,4.88,38.36,0.09,0.91,0.2,0
Hyderabad,22-08-2017,26.24,37.28,10.15,15.13,8.15,4.52,0.19,6.04,31.68,0.31,1.7,0.48,0
Hyderabad,23-08-2017,38.9,54.16,9.06,16.07,7.95,4.72,0.16,5.01,31.8,0.42,2.09,1.58,0
Hyderabad,24-08-2017,43.9625,60.91,6.7,17.43,7.09,5.14,0.21,4.59,31.39,0.55,2.48,1.74,0
Hyderabad,25-08-2017,22.5875,32.41,7.91,11.42,6.48,8.07,0.18,3.8,33.12,0.23,2.48,0.51,0
Hyderabad,26-08-2017,14.69,21.88,7.99,9.53,6.55,9.01,0.12,3.99,31.66,0.14,1.79,0.82,0
Hyderabad,27-08-2017,15.3575,22.77,7.64,10.5,5.99,6.07,0.17,4.87,30.92,0.27,2.44,0.58,0
Hyderabad,28-08-2017,7.5125,12.31,7.31,9.12,5.48,6.84,0.17,4.25,31.84,0.11,1.02,0.3,0
Hyderabad,29-08-2017,6.83,11.4,7.4,9.26,5.74,6.45,0.12,4.4,35.24,0.05,1.07,0.18,0
Hyderabad,30-08-2017,23.09,33.08,7.27,10.14,5.8,5.73,0.17,4.36,32.5,0.09,1.15,0.16,0
Hyderabad,31-08-2017,35.6075,49.77,8.41,13.14,7.37,6.68,0.21,12.8,30.67,0.25,1.99,0.7,0
Hyderabad,01-09-2017,46.025,63.66,9.38,14.34,7.62,5.56,0.23,5.16,35.74,0.62,5.07,1.69,0
Hyderabad,02-09-2017,55.07,75.72,12.83,16.47,9.59,6.44,0.22,13.58,32.11,1.7,9.87,2.33,0
Hyderabad,03-09-2017,26.1875,37.21,7.66,12,6.23,8.13,0.17,6.44,33.41,0.13,1.32,0.4,0
Hyderabad,04-09-2017,35.3,49.36,8.5,16.95,7.97,4.95,0.21,4.92,33.5,0.39,2.52,0.91,0
Hyderabad,05-09-2017,44.87,62.12,8.01,14.47,6.99,5.61,0.18,5.04,41.28,0.26,2.56,2.2,0
Hyderabad,06-09-2017,51.5,70.96,10.13,19.22,8.58,5.72,0.19,4.97,24.76,0.62,3.19,1.88,0
Hyderabad,07-09-2017,58.76,80.64,13.1,19.8,10.17,7.5,0.21,5.23,32.88,0.78,5.76,1.4,0
Hyderabad,08-09-2017,42.485,58.94,9.14,19.17,8.14,6.64,0.18,4.57,39.66,0.4,3.6,0.59,0
Hyderabad,09-09-2017,41.63,57.8,7.56,15.23,6.52,5.53,0.19,5.02,41.62,0.22,1.89,0.21,0
Hyderabad,10-09-2017,29.7125,41.91,7.95,15.66,6.21,5.51,0.09,3.32,31.82,0.07,1.52,0.26,0
Hyderabad,11-09-2017,20.9675,30.25,8.08,15.36,8.43,5.37,0.21,4.19,32.15,0.22,1.56,0.25,0
Hyderabad,12-09-2017,18.8,27.36,7.92,15.27,7.46,4.47,0.11,4.17,33.02,0.25,1.72,0.23,0
Hyderabad,13-09-2017,25.535,36.34,8.63,17.06,7.56,6.1,0.07,5.03,30.88,0.49,3.46,0.72,0
Hyderabad,14-09-2017,11.4425,17.55,8.51,15.62,7.61,4.67,0.05,5.09,34.13,0.36,2.49,0.83,0
Hyderabad,15-09-2017,19.0475,27.69,7.97,15.22,7.29,4,0.06,4.68,38,0.28,1.79,1.44,0
Hyderabad,16-09-2017,13.22,19.92,7.38,13.77,6.37,3.71,0.06,13.08,34.23,0.19,1.7,0.84,0
Hyderabad,17-09-2017,18.665,27.18,10.04,12.72,4.23,3.75,0.04,3.3,31.75,0.04,0.63,0.25,0
Hyderabad,18-09-2017,10.4975,16.29,6.94,10.48,5.36,3.25,0.04,4.37,34.2,0.02,0.55,0.21,0
Hyderabad,19-09-2017,12.7025,19.23,7.19,10.5,5.22,3.21,0.05,4.24,38.84,0.03,0.56,0.06,0
Hyderabad,20-09-2017,16.76,24.64,6.79,10.86,5.52,3.22,0.05,5.12,41.74,0.07,0.57,0.05,0
Hyderabad,21-09-2017,20.0225,28.99,6.92,11.41,5.8,3.37,0.05,4.06,37.47,0,0.48,0.06,0
Hyderabad,22-09-2017,25.0925,35.75,7.3,15.36,8.05,4.29,0.03,4.59,36.6,0.01,0.73,0.32,0
Hyderabad,23-09-2017,45.6575,63.17,8.27,17.97,12.7,6.2,0,5.13,30.97,0.18,3.63,0.79,0
Hyderabad,24-09-2017,79.7075,108.57,11.42,19.98,16.16,7.18,0,5.99,29.73,0.34,5.19,2.74,0
Hyderabad,25-09-2017,63.875,87.46,9.51,20.38,12.1,6.51,0,5.73,29.35,0.2,2.39,0.93,0
Hyderabad,26-09-2017,72.41,98.84,9.31,20.98,10.8,11.57,0,7.2,29.15,0.18,3.48,1.29,0
Hyderabad,27-09-2017,79.4,108.16,9.68,23.27,11.18,12.83,0,6.41,28.45,0.17,3.04,3.95,0
Hyderabad,28-09-2017,53.9,74.16,9.79,20.69,12.51,9.45,0,5.29,28.01,0.12,2.2,1.36,0
Hyderabad,29-09-2017,42.05,58.36,8.34,18.5,10.13,8.29,0,4.87,31.95,0.1,2.26,0.43,0
Hyderabad,30-09-2017,44.18,61.2,8.11,17.45,8.92,9.81,0,5.4,34.25,0.12,2.07,0.34,0
Hyderabad,01-10-2017,36.17,50.52,1.24,11.81,2.95,10.65,0.26,5.12,29.4,0.8,4.06,0.48,0
Hyderabad,02-10-2017,21.8375,31.41,10.81,11.9,4.8,9.43,0.16,3.37,32.57,0.31,2.16,0.28,0
Hyderabad,03-10-2017,25.91,36.84,11.69,18.96,9.81,9.53,0.34,6.88,34.69,1,7.43,0.65,0
Hyderabad,04-10-2017,56.075,77.06,16.68,22.44,11.72,11.28,0.66,10.46,39.92,2.59,12.69,2.06,0
Hyderabad,05-10-2017,65.42,89.52,16.52,22.79,11.45,12.98,0.33,8.94,43.05,3.33,17.97,5.94,0
Hyderabad,06-10-2017,38.81,54.04,11.38,19.44,8.09,10.26,0.21,5.7,32.82,1.69,8.81,1.49,0
Hyderabad,07-10-2017,33.065,46.38,18.91,24.12,12.33,12.27,0.57,7.36,43.87,2.21,10.84,2.64,0
Hyderabad,08-10-2017,29.795,42.02,10.47,24.14,10.59,8.02,0.29,19.21,36.8,1.19,6.82,0.96,0
Hyderabad,09-10-2017,29.57,41.72,7.6,17.7,6.49,9.24,0.36,4.24,41.5,1.12,5.21,0.9,0
Hyderabad,10-10-2017,33.1775,46.53,26.06,24.18,6.08,8.55,0.1,8.63,70.62,0.66,3.27,0.25,0
Hyderabad,11-10-2017,37.115,51.78,6.99,25.01,4.63,9.16,0.19,4.3,43.76,0.78,4.89,0.52,0
Hyderabad,12-10-2017,50.105,69.1,13.72,26.83,5.04,9.37,0.11,4.2,54.35,1.22,6.71,0.92,0
Hyderabad,13-10-2017,27.875,39.46,8.45,19.29,3.15,8.93,0.08,2.36,79.99,0.19,1.1,0.03,0
Hyderabad,14-10-2017,43.5575,60.37,10.84,25.1,3.74,12.38,0.1,2.46,63.15,0.17,1.48,0,0
Hyderabad,15-10-2017,44.105,61.1,18.84,22.1,3.41,11.88,0.06,4.4,57.62,0.09,1.2,0,0
Hyderabad,16-10-2017,114.17,154.52,8.32,45.32,3.45,9.97,0.1,18.9,72.46,0.22,0.96,0.43,0
Hyderabad,17-10-2017,98.4275,133.53,9.92,36.5,4.69,18.24,0.15,11.19,67.21,0.34,2.38,0.07,0
Hyderabad,18-10-2017,101.645,137.82,14.42,34.49,5.58,12.5,0.12,4.82,56.47,1.87,11.62,0.98,0
Hyderabad,19-10-2017,106.8875,144.81,8.76,30.6,10.71,11.56,0.31,5.43,57.92,3.49,11.82,2.01,0
Hyderabad,20-10-2017,82.895,112.82,7.65,20.04,3.38,11.43,0.06,2.02,84.66,0.2,0.87,0.07,0
Hyderabad,21-10-2017,77.36,105.44,7.91,18.74,5.46,10.7,0.1,10.49,81.47,0.24,0.97,0.06,0
Hyderabad,22-10-2017,72.395,98.82,7.56,17.27,2.55,10.52,0.07,3.29,68.38,0.02,0.19,0,0
Hyderabad,23-10-2017,60.785,83.34,7.98,21.46,5.48,12.09,0.19,5.28,53.28,0.98,4.33,1.08,0
Hyderabad,24-10-2017,71.525,97.66,8.24,24.35,2.17,14.58,0.06,5.02,40.66,0.16,0.89,0.16,0
Hyderabad,25-10-2017,117.935,159.54,7.74,48.16,1.55,13.04,0.03,9.07,107.68,0.05,0.18,0,1
Hyderabad,26-10-2017,102.5675,139.05,7.17,34.37,1.84,10.82,0.04,6.6,71.63,0.11,0.34,0.01,0
Hyderabad,27-10-2017,107.8475,146.09,16.51,24.22,2.33,11.84,0.08,13.15,18.11,0.12,1.05,0.21,0
Hyderabad,28-10-2017,120.7325,163.27,8.06,40.69,2.4,14.51,0.08,11.15,80.8,1.99,9.04,2.02,1
Hyderabad,29-10-2017,109.145,147.82,14.32,25.47,4.19,14.16,0.12,7.7,58.83,0.29,1.29,0.02,0
Hyderabad,31-10-2017,104.1425,141.15,12.1,43.37,32.64,14.57,0.79,16.79,53.67,5.98,38.06,5.25,0
Hyderabad,01-11-2017,110.12,149.12,14.71,46.37,36.6,14.02,1.19,14.94,58.62,7.47,45.03,6.16,0
Hyderabad,02-11-2017,104.045,141.02,9.19,37.68,27.41,15.88,1.06,17.59,63.67,5.29,30.22,4.5,0
Hyderabad,03-11-2017,93.5,126.96,10.34,37.44,27.54,16.61,1.04,20.33,55.23,4.87,30,5.14,0
Hyderabad,04-11-2017,71.7275,97.93,9.76,35.86,23.05,16.9,0.58,13.5,51.23,5.08,24.64,3.75,0
Hyderabad,05-11-2017,49.6325,68.47,9.03,31.18,19.93,13.16,0.52,13.78,47.67,4.15,26.92,2.52,0
Hyderabad,06-11-2017,48.59,67.08,11.54,39.1,25.12,11.21,0.58,15.11,43.64,4.74,26.73,3.17,0
Hyderabad,07-11-2017,59.51,81.64,15.51,43.63,29.83,13.12,0.68,11.95,43.46,6.09,31.07,8.32,0
Hyderabad,08-11-2017,60.335,82.74,9.92,40.59,24.69,14.87,0.57,17.4,54.87,6.23,33.9,6.02,0
Hyderabad,09-11-2017,61.6925,84.55,10.16,39.12,25.68,12.97,0.59,16.53,50.7,5.89,35.04,5.94,0
Hyderabad,10-11-2017,60.9575,83.57,10.18,35.39,27.05,14.36,0.59,22.05,55.83,4.61,29.47,3.52,0
Hyderabad,11-11-2017,85.265,115.98,8.87,42.21,29.64,16.04,0.63,27.55,71.54,4.6,26.91,2.78,0
Hyderabad,12-11-2017,80.225,109.26,8.88,42.84,29.99,15.71,0.74,21.15,53.74,6.36,33.38,4.07,0
Hyderabad,13-11-2017,79.19,107.88,9.34,37.83,27.59,16.47,0.74,17.25,59.62,6.36,31.59,5.29,0
Hyderabad,14-11-2017,87.1325,118.47,10.25,39.01,28.97,19.2,0.83,20.01,44.16,6.18,30.87,6.43,0
Hyderabad,15-11-2017,73.4375,100.21,8.07,36.07,25.3,22.73,0.68,16.76,48.8,4.42,21.49,2.76,0
Hyderabad,16-11-2017,59.8775,82.13,11.53,34.29,27.1,22.81,0.58,13.31,43.11,4.41,22.69,1.81,0
Hyderabad,17-11-2017,58.535,80.34,9.97,33.87,25.49,15.71,0.61,14.81,37.36,4.75,25.05,3.03,0
Hyderabad,18-11-2017,51.9725,71.59,10.05,32.58,24.83,13.28,0.65,11.42,37.79,2.98,18.83,2.92,0
Hyderabad,19-11-2017,56.3375,77.41,9.41,34.18,25.29,15.87,0.72,10.46,39.81,4.31,25.26,4.05,0
Hyderabad,20-11-2017,65.4125,89.51,7.6,36.84,25.21,14.27,0.82,10.05,42.8,8.06,33.32,9.33,0
Hyderabad,21-11-2017,64.2725,87.99,10.73,39.07,28.86,15.12,0.81,8.34,40.93,5.34,21.33,6.5,0
Hyderabad,22-11-2017,55.2575,75.97,6.79,32.25,22.12,13.03,0.7,14.21,51,2.88,12.43,3.1,0
Hyderabad,23-11-2017,64.55,88.36,11.04,37.91,28.39,14.6,0.76,18.61,39.92,2.33,15.71,3.03,0
Hyderabad,24-11-2017,92.4875,125.61,6.26,35.4,23.41,18.59,0.76,12.78,60.26,2.82,15.13,2.49,0
Hyderabad,25-11-2017,98.0375,133.01,5.34,37.5,24.28,16.11,0.71,13.35,68.38,2.3,17.66,1.8,0
Hyderabad,26-11-2017,101.4725,137.59,8.98,50.36,31.34,20,0.9,10.47,52.91,3.03,13.06,1.91,0
Hyderabad,27-11-2017,107.3225,145.39,9.81,52.99,33.05,16.73,0.86,15.16,55.76,2.84,20.01,5.78,0
Hyderabad,28-11-2017,106.325,144.06,10.31,54.18,36.36,14.78,0.9,16.7,56.56,4.23,31.14,8.15,0
Hyderabad,29-11-2017,90.155,122.5,7.04,45.7,29.33,13.66,0.81,15,67.32,3.01,16.61,4.56,0
Hyderabad,30-11-2017,89.4125,121.51,9.05,45.03,30.5,13.13,0.82,14.09,60.26,2.95,12.16,3.69,0
Hyderabad,01-12-2017,94.76,128.64,8.67,37.15,26.11,16.99,0.8,14.25,59.62,2.98,13.32,3.83,0
Hyderabad,02-12-2017,91.025,123.66,7.02,35.14,23.91,16.25,0.76,10.97,65.3,4.65,15.59,3.93,0
Hyderabad,03-12-2017,92.675,125.86,7.22,38.05,25.61,13.39,0.8,9.54,63.84,3.29,11.38,2.99,0
Hyderabad,04-12-2017,87.6425,119.15,6.46,37.31,24.68,14.3,0.78,12.21,67.63,2.94,9.43,2.43,0
Hyderabad,05-12-2017,70.76,96.64,6.29,29.67,20.52,13.51,0.7,13.2,60.14,2.66,7.83,2.1,0
Hyderabad,06-12-2017,62.705,85.9,6,30.32,20.6,13.05,0.72,13.15,48.64,2.62,8.81,2.52,0
Hyderabad,07-12-2017,93.9725,127.59,7.77,40.86,27.61,14.4,0.91,16.11,48.33,4.5,20.98,3.9,0
Hyderabad,08-12-2017,113.1425,153.15,2.82,39.18,22.87,15.55,0.8,24.61,61.72,4.19,18.64,3.66,0
Hyderabad,09-12-2017,110.0675,149.05,3.04,38.26,22.57,14.5,0.77,19.03,59.43,5.13,21.25,4.67,0
Hyderabad,10-12-2017,79.7525,108.63,4.44,37.26,23.47,11.86,0.69,22.76,39.78,3.38,24.04,2.35,0
Hyderabad,11-12-2017,86.225,117.26,8.39,48.48,32.65,12.57,1.05,22.48,44.73,5.06,25.71,4.75,0
Hyderabad,12-12-2017,103.565,140.38,12.01,62.23,42.71,16.12,1.19,12.94,54.6,6.26,35.81,6.17,0
Hyderabad,13-12-2017,100.7,136.56,7.91,50.13,33.14,20.13,1,8.51,48.7,4.08,22.77,4.66,0
